qid	docid	docno	query	document
E36	22739	554159996821204992	طفلة فجرت نفسها في سوق في نيجيريا	الديار: انتحاريان من «حي المنكوبين» فجّرا مقهى عمران وسقوط 9 قتلى و35 جريحاً ... «داعش» على خط طرابلس و«النصرة»... http://t.co/u8hkbSFcVp
E36	6026	551709245675413505	طفلة فجرت نفسها في سوق في نيجيريا	وصل صباح اليوم محترف #الشباب, البرازيلي رافينها إلى #الرياض بعد أن تأخرت الرحلة فجرا من أبوظبي, وسيشارك رافينها في التمارين الشبابية غدا
E36	10193	552509628047966208	طفلة فجرت نفسها في سوق في نيجيريا	انتحارية تفجر نفسها في مركز شرطة باسطنبول: قال حاكم مدينة اسطنبول إن مهاجمة انتحارية دخلت مركزا للشرطة وفجرت... http://t.co/Gc14iiQvHK
E36	14801	553187510289842176	طفلة فجرت نفسها في سوق في نيجيريا	#صنعاء #متابعات : ارتفعت حصيلة قتلى الهجوم على كلية الشرطة في صنعاء فجر الاربعاء الى ارب... http://t.co/zum123FYw1 #اليمن #يكفي
E36	21241	553973578170134528	طفلة فجرت نفسها في سوق في نيجيريا	󾭣بدأ الاحداث الامنية في طرابلس مع عودة آل عيد إلى جبل محسن ، و قناة الجديد تتحدث عن انتحاري فجر نفسه في احد... http://t.co/A4s33Jqkr2
E36	10112	552500718746468353	طفلة فجرت نفسها في سوق في نيجيريا	حاكم اسطنبول : مهاجمة انتحارية فجرت نفسها في هجوم على مركز للشرطة في حي السلطان أحمد التاريخي ما ادى الى اصابة ضابطين
E36	8217	552019007516454912	طفلة فجرت نفسها في سوق في نيجيريا	مقتل شرطيين سعوديين في هجوم إرهابي على الحدود مع العراق ومصرع أحد الجناة http://t.co/jPlTP7SVUX قتل رجلا أمن سعوديين، فجر الإثنين، في...
E36	28266	555095599625019392	طفلة فجرت نفسها في سوق في نيجيريا	٢٠٠٠واحد امبارح ادبحوا في نيجيريا علي يد بوكا حرام ومافيش ولا مسيرة ليهم النهاردة حتي للترحم عليهم .طبعا نيجيريا مش فرنسا فيه فرق في الارهاب
E36	23949	554333410890887168	طفلة فجرت نفسها في سوق في نيجيريا	@SW_911 حاجة وسخة. زي بالضبط اللي مش عارفين ان بوكو حرام قتلوا ٢٠٠٠ واحد و انهم استخدموا طفلة ١٠سنين في عملية انتحارية.
E36	12481	552838669552607233	طفلة فجرت نفسها في سوق في نيجيريا	#لبنان #شبعا أنباء عن وفاة طفل ثان بعمر 8 سنوات من اللاجئين السوريين في لبنان جراء العاصفة الحالية في منطقة شبعا حسبنا الله ونعم الوكيل
E36	47044	561134386490253313	طفلة فجرت نفسها في سوق في نيجيريا	#البحرين : طفل في حالة حرجه باستهدافه بالشوزن #العراق : ٣٢ قتيل في تفجير سامراء #باكستان : ٢٠ قتيل باستهداف مسجد شيعي لا إله إلا الله
E36	40527	560010434930290688	طفلة فجرت نفسها في سوق في نيجيريا	التهديد كان جاي لذات العماد الجماعة كانو في طريقهم ماشين 🚗 نط واحد منهم قاله خلي نكسبو الوقت و نفجروا كورنتيا و نلحقوا على فراشة سوق العتق
E36	33093	557515654798921730	طفلة فجرت نفسها في سوق في نيجيريا	يسرنا دعوتكم لحضور محاضرة (دلوني على السوق) للشيخ عبدالله السويلم اليوم الثلاثاء 29-3 بعد صلاة المغرب على مسرح الفعاليات بمدينة التمور
E36	47007	561130427352485889	طفلة فجرت نفسها في سوق في نيجيريا	ارتفاع حصيلة تفجيري بغداد الى 44 قتيلا و70 جريحا: افاد مصدر امني بأن حصيلة ضحايا تفجيرين وقعا وسط سوق في بغدا... http://t.co/3aZbKaglS2
E36	47006	561130423384686592	طفلة فجرت نفسها في سوق في نيجيريا	ارتفاع حصيلة تفجيري بغداد الى 44 قتيلا و70 جريحا: افاد مصدر امني بأن حصيلة ضحايا تفجيرين وقعا وسط سوق في بغدا... http://t.co/68pFpqDv8K
E36	23850	554320484464984064	طفلة فجرت نفسها في سوق في نيجيريا	طفلتان يشتبه بأنهما انتحاريتان تفجران نفسيهما في شمال #نيجيريا #سياسة #الوطن
E36	24705	554503434620370947	طفلة فجرت نفسها في سوق في نيجيريا	بان كي مون يدين هجمات بوكو حرام على المدنيين في نيجيريا http://t.co/b0a6cHxDBH
E36	4896	551540781077770240	طفلة فجرت نفسها في سوق في نيجيريا	بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/WopqPxQuLc
E36	26487	554734180261560320	طفلة فجرت نفسها في سوق في نيجيريا	@naderbb هذا طناخه مو الخدم نيجيريا محمد امان عمكم ي نجيريا
E36	20967	553941821907148801	طفلة فجرت نفسها في سوق في نيجيريا	نيجيريا : مقتل شخصين في انفجار سيارة أمام مركز للشرطة في شمال شرق البلاد
E36	20948	553938693111943169	طفلة فجرت نفسها في سوق في نيجيريا	نفس قذارة الاخوان نيجيريا:19قتيلاً بهجوم نفذته انتحارية عمرها10أعوام
E36	4593	551464830519869440	طفلة فجرت نفسها في سوق في نيجيريا	بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/ueX8bD1yl8 #CNN
E36	26837	554825028718833664	طفلة فجرت نفسها في سوق في نيجيريا	عشرات المغاربة يتضامنون بالشموع مع قتلى الهجمات الدامية بنيجيريا http://t.co/rwiLWVIlWv
E36	20971	553941994134069248	طفلة فجرت نفسها في سوق في نيجيريا	مقتل شخصين في انفجار سيارة امام مركز للشرطة في شمال شرق نيجيريا
E36	20965	553941675811164160	طفلة فجرت نفسها في سوق في نيجيريا	نيجيريا: مقتل شخصين في انفجار سيارة أمام مركز للشرطة في شمال شرق البلاد
E36	4587	551463302916608000	طفلة فجرت نفسها في سوق في نيجيريا	"""بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا"" good read http://t.co/3Uv5vStWUO"
E36	4540	551454217353715712	طفلة فجرت نفسها في سوق في نيجيريا	بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا https://t.co/1dY7S2tJyw | https://t.co/7U9DofyqI7 http://t.co/IpOmkQAvvO
E36	4573	551460668776660993	طفلة فجرت نفسها في سوق في نيجيريا	CNN Arabic - بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/R7WTvOc4iC
E36	26696	554776145145507840	طفلة فجرت نفسها في سوق في نيجيريا	نيجيريا: عدد قتلى هجوم باغا لا يتجاوز 150 http://t.co/BP2fSvAPJF #مكتوب
E36	26201	554714828666064897	طفلة فجرت نفسها في سوق في نيجيريا	شاهد - مباراة #نيجيريا و #ساحل_العاج فى مباراة ودية https://t.co/QiF6TE0oTM
E36	4907	551543711600222208	طفلة فجرت نفسها في سوق في نيجيريا	بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/SVj17wg5CU
E36	20970	553941953046265857	طفلة فجرت نفسها في سوق في نيجيريا	نيجيريا: مقتل شخصين في انفجار سيارة أمام مركز للشرطة في شمال شرق البلاد
E36	24154	554369926648320001	طفلة فجرت نفسها في سوق في نيجيريا	مقتل ثمانية أشخاص في تفجير طفلتين لنفسيهما بنيجيريا http://t.co/PiQP8q9IZt #عربي21
E36	21096	553959937131286528	طفلة فجرت نفسها في سوق في نيجيريا	@MohaamDz سجل ضد البوسنة وايران و نيجيريا وتقول وصلهم للنهائي
E36	20151	553820977755594752	طفلة فجرت نفسها في سوق في نيجيريا	تحذيرات وصلتني في كذا صفحة للتحضير السفر إلى نيجيريا الأسبوع الجاي 😂
E36	20966	553941763266584576	طفلة فجرت نفسها في سوق في نيجيريا	مقتل شخصين في انفجار سيارة امام مركز للشرطة في شمال شرق نيجيريا
E36	25551	554620977204588544	طفلة فجرت نفسها في سوق في نيجيريا	@m7r6rt @ItsNanaOfficiaL نحن كعرب لولا الغرب والنفط كان مثل اهل غينيا وكينيا نيجيريا واثيوبيا
E36	20811	553920679687380992	طفلة فجرت نفسها في سوق في نيجيريا	انتحارية يافعة تقتل 19 شخصا في نيجيريا: http://t.co/6P13VfrQ3a #عاجل #السعودية
E36	20815	553920896243875840	طفلة فجرت نفسها في سوق في نيجيريا	#جريدة_الأمة| مقتل 15 شخصا في هجوم انتحاري شمال شرقي نيجيريا
E36	5159	551627787627692032	طفلة فجرت نفسها في سوق في نيجيريا	بوكو حرام تخطف 40 شاباً في نيجيريا - الاتحاد http://t.co/71tX4LzfsF #عاجل #AS
E36	22723	554158001603764225	طفلة فجرت نفسها في سوق في نيجيريا	انتحارية يافعة تقتل 19 شخصا في نيجيريا - العربية نت http://t.co/nRDHI7y2CK
E36	4553	551456486958718976	طفلة فجرت نفسها في سوق في نيجيريا	بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/ie74fgiKzj
E36	1430	550604834412707840	طفلة فجرت نفسها في سوق في نيجيريا	عاجل/ جرحى في تفجير انتحاري امام كنيسة انجيلية شمال شرق نيجيريا http://t.co/TbL5o1lXVf
E36	9468	552176922558357504	طفلة فجرت نفسها في سوق في نيجيريا	#منتدى_التجديد بوكو حرام تخطف 40 شابا في شمال شرق نيجيريا http://t.co/BvArT4zLdk
E36	20829	553923526680248322	طفلة فجرت نفسها في سوق في نيجيريا	#اكرم_الجولحي انتحارية يافعة تقتل 19 شخصا في نيجيريا: http://t.co/AG1vyVdbY2 @akramalgaolahi
E36	4580	551461294436388864	طفلة فجرت نفسها في سوق في نيجيريا	#UAE #CNN بوكو حرام تختطف 40 صبياً وشاباً من قرية في نيجيريا http://t.co/kzb3CIQ9mt
E36	22757	554163042741923841	طفلة فجرت نفسها في سوق في نيجيريا	هجوم جديد لجماعة بوكو حرام على بلدة باغا في نيجيريا http://t.co/4U0uPPf8Af
E39	28094	555052729673216000	فوز رونالدو بجائزة الكرة الذهبية 2014	مبارك لكل مشجعي ريال مدريد فوزه بالكرة الذهبية لعام 2014 : كلمة رونالدو بعد الفوز بجائزة الكرة الذهبية للفيفا ...... http://t.co/VANkSxY3JO
E39	26731	554789416011857920	فوز رونالدو بجائزة الكرة الذهبية 2014	الفائزون في حفل كرة FIFA الذهبية 2014 - الفائز بجائزة كرة FIFA الذهبية 2014: كريستيانو رونالدو - الفائزة بجائزة... http://t.co/PeeTG7c4Iu
E39	26506	554736198824910848	فوز رونالدو بجائزة الكرة الذهبية 2014	شاهد الفيديو: صرخة كريستيانو رونالدو بعد فوزه بجائزة الكرة الذهبية لعام 2014 http://t.co/s5IpxTPmCw
E39	26897	554858240844918784	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم 2014 الكرة الذهبية 2014 https://t.co/uK2dkwqKre”
E39	26804	554810987694407680	فوز رونالدو بجائزة الكرة الذهبية 2014	"""كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014"" :"
E39	26322	554719654791622656	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز البرتغالي كريستيانو رونالدو بجائزة الكرة الذهبية لافضل لاعب لعام 2014 بعد منافسة مع نوير وميسي http://t.co/B3P0tuYlog
E39	26204	554715041652436992	فوز رونالدو بجائزة الكرة الذهبية 2014	رونالدو يحصل على جائزة الكرة الذهبية 2014 عذراً رونالدو لا تنصفه هذه الجائزة ! رونالدو أكبر منها بكثير ♡ #BallonDOr2014 #البالون_دور
E39	26463	554731592224997376	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 http://t.co/gRycDuT4N1 http://t.co/JvsNr1najw
E39	26491	554734582961278976	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 http://t.co/XDl7XpWGJk
E39	26492	554734683171590144	فوز رونالدو بجائزة الكرة الذهبية 2014	#Sports - البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 http://t.co/4X90scMGeS
E39	26524	554738362284642304	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 http://t.co/6CnWbkRBEU
E39	26754	554794800839286784	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 http://t.co/L4picOzwb3
E39	27371	554934169307205632	فوز رونالدو بجائزة الكرة الذهبية 2014	هذا ما قاله ميسي عقب تسلم رونالدو جائزة الكرة الذهبية لعام 2014 http://t.co/UbNRczcnze #CyberAman.com http://t.co/0QxrJazS6O
E39	28000	555027643918082049	فوز رونالدو بجائزة الكرة الذهبية 2014	"صور كريستيانو رونالدو فى حفلة تكريم الكرة الذهبية لعام 2014: الاعب العالمى "" كرستيانو رونالدو "" حصل على جائزة الكرة الذهبية لعام 2014..."
E39	26462	554731496527781888	فوز رونالدو بجائزة الكرة الذهبية 2014	رونالدو يتوج بجائزة الكرة الذهبية لعام 2014: توج كريستيانو رونالدو مهاجم ريال مدريد الإسباني بجائزة الكرة الذه... http://t.co/Qnd1trjyCn
E39	23449	554268817925238784	فوز رونالدو بجائزة الكرة الذهبية 2014	تبدو حظوظ البرتغالي كريستيانو رونالدو مرتفعة للفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 للمرّة... http://t.co/QLG2myck7R
E39	23621	554292643749171200	فوز رونالدو بجائزة الكرة الذهبية 2014	تبدو حظوظ المهاجم البرتغالي كريستيانو رونالدو، مرتفعة للفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014،... http://t.co/YKzOvA1FvE
E39	26271	554717281725333504	فوز رونالدو بجائزة الكرة الذهبية 2014	: رسميا : كريستيانو رونالدو يحصل على جائزة الكرة الذهبية لعآم 2014 😍❤️ للمرة الثآلثة 👑✌️”
E39	26313	554719182433292288	فوز رونالدو بجائزة الكرة الذهبية 2014	"البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم 2014"""
E39	26961	554880292867956736	فوز رونالدو بجائزة الكرة الذهبية 2014	اللاعب البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 http://t.co/iciY277q8q http://t.co/SAkm3cWTQE
E39	26725	554786298922545152	فوز رونالدو بجائزة الكرة الذهبية 2014	كرة FIFA الذهبية 2014: الفائز بجائزة كرة FIFA الذهبية لأفضل لاعب في العالم هو البرتغالي كريستيانو رونالدو.<3 <3 <3 http://t.co/vqjszhcQaS
E39	26224	554715641312079873	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي (كريستيانو رونالدو) يفوز بجائزة الكرة الذهبية لعام 2014 للمرة الثالثة في تاريخه ( http://t.co/54ndgjo0cc )
E39	26254	554716794402131970	فوز رونالدو بجائزة الكرة الذهبية 2014	• • رسمياً : كريستيانو رونالدو يفوز بجائزة افضل لاعب في العالم لعام 2014 .. #الكرة_الذهبية http://t.co/6uD8dh6iBt
E39	26258	554716971342639104	فوز رونالدو بجائزة الكرة الذهبية 2014	- : عاجل : كريستيانو رونالدو يفوز بجائزة الكرة الذهبية و أفضل لاعب في العالم لعام 2014
E39	26302	554718590306250752	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي (كريستيانو رونالدو) يفوز بجائزة الكرة الذهبية لعام 2014 للمرة الثالثة في تاريخه ( http://t.co/onQ4pu6kP6 )”
E39	26305	554718695918817280	فوز رونالدو بجائزة الكرة الذهبية 2014	-*PT* : رسميا: كريستيانو رونالدو يفوز بجائزة الكرة الذهبية و أفضل لاعب في العالم لعام 2014 http://t.co/3jo9o87r3d
E39	26316	554719383743107072	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه
E39	26318	554719429133889537	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه
E39	26323	554719659363012609	فوز رونالدو بجائزة الكرة الذهبية 2014	مبرةك حصول كرستيانو رونالدو على جائزة الكرة الذهبيه لافضل لاعب لعام 2014-2015 . http://t.co/3KIKQdZCPn
E39	26391	554723875309637632	فوز رونالدو بجائزة الكرة الذهبية 2014	http://t.co/UPIiAoh4sC البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 .
E39	26393	554723916703207425	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في… http://t.co/gYrRkKpmGm
E39	26402	554724306979008512	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي (كريستيانو رونالدو) يفوز بجائزة الكرة الذهبية لعام 2014 للمرة الثالثة في تاريخه ( http://t.co/fdM0DeOfZy )
E39	26451	554730208893222914	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه: http://t.co/8y6y9RuTHX
E39	26452	554730213032988672	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه: http://t.co/44qX3kZrqY
E39	26831	554821565611642881	فوز رونالدو بجائزة الكرة الذهبية 2014	": : مبرةك حصول كرستيانو رونالدو على جائزة الكرة الذهبيه لافضل لاعب لعام 2014-2015 . http://t.co/C7JFgdzkyV"""""
E39	26294	554718086679379968	فوز رونالدو بجائزة الكرة الذهبية 2014	الدون رونالدو يتوج بجائزة الكرة الذهبية لعام 2014: توج البرتغالي كريستيانو رونالدو اليوم ا... http://t.co/NKtAFlYfzq #السعودية
E39	27412	554936958791602178	فوز رونالدو بجائزة الكرة الذهبية 2014	"رونالدو أول من يتوج بالكرة الذهبية بعد وداع مبكر للمونديال: حصل ""الدون"" كريستيانو رونالدو على جائزة الكرة الذهبية… http://t.co/aaXsWlOxVS"
E39	27491	554944646099791872	فوز رونالدو بجائزة الكرة الذهبية 2014	"رونالدو أول من يتوج بالكرة الذهبية بعد وداع مبكر للمونديال حصل ""الدون"" كريستيانو رونالدو على جائزة الكرة الذهبية... http://t.co/wMAS2xkkvv"
E39	26228	554715818055852032	فوز رونالدو بجائزة الكرة الذهبية 2014	“@UCL_ARAB: رسمياً: أفضل لاعب في العالم لعام 2014 هو النجم #كريستيانو_رونالدو، و يحصل على جائزة #الكرة_الذهبية. #BallonDor”
E39	26244	554716338334097408	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً: أفضل لاعب في العالم لعام 2014 هو النجم #كريستيانو_رونالدو، و يحصل على جائزة #الكرة_الذهبية. #BallonDor
E39	26256	554716824864972800	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً: أفضل لاعب في العالم لعام 2014 هو النجم #كريستيانو_رونالدو، و يحصل على جائزة #الكرة_الذهبية.
E39	26309	554718972176633857	فوز رونالدو بجائزة الكرة الذهبية 2014	#عاجل - كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه http://t.co/djwCABzey1
E39	26326	554719765575376896	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 #السعودية #saudi #ksa http://t.co/TlVFY83hi8
E39	26406	554724605210808320	فوز رونالدو بجائزة الكرة الذهبية 2014	فيديو: لحظة إعلان وتتويج “كريستيانو رونالدو” بجائزة الكرة الذهبية كأفضل لاعب في العالم لعام 2014 http://t.co/8XllFo0mLm
E39	26489	554734360726077442	فوز رونالدو بجائزة الكرة الذهبية 2014	جائزة الكرة الذهبية لي أفضل لاعب سنة 2014 حصل عليها #كريستيانو# #رونالدو# للمرة الثالثة في مشوارة مرة… http://t.co/w7xYbr0oIe
E39	26928	554868994465738753	فوز رونالدو بجائزة الكرة الذهبية 2014	-*PT* : عاجل : كريستيانو رونالدو يفوز بجائزة الكرة الذهبية و أفضل لاعب في العالم لعام 2014 <3'
E39	26458	554731077600677888	فوز رونالدو بجائزة الكرة الذهبية 2014	رونالدو يفوز بجائزة الكرة الذهبية لعام 2014: فاز النجم البرتغالي كريستيانو رونالدو، مهاجم ريال مدريد الإسبان... http://t.co/2OnE3noGPd
E39	26583	554750388545417216	فوز رونالدو بجائزة الكرة الذهبية 2014	رونالدو يفوز بجائزة الكرة الذهبية لعام 2014: فاز النجم البرتغالي كريستيانو رونالدو، مهاجم ريال مدريد الإسبان... http://t.co/ExMwpI0JKh
E39	26420	554726459084783616	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : كرستيانو رونالدو يحصل على جائزة الكرة الذهبية كأفضل لاعب في العالم لعام 2014 وحصل يواخيم لوف على جائزة افضل مدرب لعام ٢٠١٤
E39	26325	554719690077925376	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم بـ 2014 ، وذلك للمرة الثالثة في تاريخه .
E39	26859	554839929654902785	فوز رونالدو بجائزة الكرة الذهبية 2014	"لكل عشاقه مبروووك حصول كرستيانو رونالدو على جائزة الكرة الذهبيه لافضل لاعب لعام 2014 http://t.co/fN7B2W1Wwx""""للمرة الثالثة في تاريخة"
E39	26242	554716187968299008	فوز رونالدو بجائزة الكرة الذهبية 2014	#كرستيانو_رونالدو رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..🌹🌹🌹
E39	26551	554743650899337216	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014: فاز لاعب كرة القدم البرتغالي كريستيا... http://t.co/qzEzKMDNqC
E39	26571	554748071674781698	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014: فاز لاعب كرة القدم البرتغالي كريستيا... http://t.co/q9E7Mgp0cQ
E39	26787	554805546738397186	فوز رونالدو بجائزة الكرة الذهبية 2014	الكل توقع فوز كريستيانو رونالدو بالكرة الذهبية لعام 2014 شاهد الإكتساح الرائع لكريستيانو رونالدو بعد تغلبه ميسي ونوير http://t.co/pI8pa6SDV0
E39	25728	554655634059456514	فوز رونالدو بجائزة الكرة الذهبية 2014	"من تتوقع ان يتوج هذه الليلة بجائزة افضل لاعب في العالم لعام 2014 ""الكرة الذهبية"" ؟! رونالدو*ميسي*نوير!!"
E39	27296	554927182233878528	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26210	554715205716803584	فوز رونالدو بجائزة الكرة الذهبية 2014	“@_رسمياً : الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..”
E39	26218	554715511271878656	فوز رونالدو بجائزة الكرة الذهبية 2014	"رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .."""
E39	26227	554715734006177792	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..👍
E39	26278	554717667924660224	فوز رونالدو بجائزة الكرة الذهبية 2014	"رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .."""
E39	26304	554718657347997696	فوز رونالدو بجائزة الكرة الذهبية 2014	الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26336	554720377704685568	فوز رونالدو بجائزة الكرة الذهبية 2014	قناة فرانس 24/ #عاجل - كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 ... - عبر نبض @NabdApp http://t.co/TzRq0VmxpX
E39	26340	554720603073040384	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26370	554722105288192000	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه
E39	26383	554723107924361216	فوز رونالدو بجائزة الكرة الذهبية 2014	"رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .."""
E39	26403	554724462604460032	فوز رونالدو بجائزة الكرة الذهبية 2014	كويت نيوز : #عاجل : كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه
E39	26411	554725356150607873	فوز رونالدو بجائزة الكرة الذهبية 2014	"""البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 للمرة الثالثة في تاريخه."
E39	26419	554726359184859140	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..👍
E39	26509	554736591785058306	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً:الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه. http://t.co/MavhSkYuoe
E39	26555	554744297036066816	فوز رونالدو بجائزة الكرة الذهبية 2014	البرتغالي كريستيانو رونالدو يفوز بجائزه الكره الذهبيه لافضل لاعب في العالم لعام ٢٠١٤ للمره الثالثه في تاريخه
E39	26062	554705214498803712	فوز رونالدو بجائزة الكرة الذهبية 2014	بحريننا| جائزة الكرة الذهبية: ميسي ورونالدو و3 المان في المنتخب المثالي لعام 2014 #غرد_بصورة #كرة_قدم #الفيفا http://t.co/QmcKKWFRiG
E39	25824	554673007335985152	فوز رونالدو بجائزة الكرة الذهبية 2014	بعد أقل من ساعة حفل جائزة أفضل لاعب في العالم و كريستيانو رونالدو الأجدر بجائزة الكرة الذهبية و الدلالة في... http://t.co/JR773LOVVC
E39	26209	554715202004860928	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26238	554716069139861505	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26243	554716270625837057	فوز رونالدو بجائزة الكرة الذهبية 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26255	554716820972634112	فوز رونالدو بجائزة الكرة الذهبية 2014	رسمياً : الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
