qid	Q0	docno	label	document	query
E06	Q0	552052989067014144	0	واحد بعتلي ع DM بيقولي انت جاي ولا استريت ، ومسلم ولا مسيحي ولو مسلم كانت بتعمل ايه ف كنيسة قصر الدوبارة امبارح .. ده ارد عليه بايه ع الصبح	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	551849980634615809	0	محامي كنيسة القديسين: الداخلية ترفض إرسال تحرياتها للنيابة.. وتراهن على نسيان القضية http://t.co/TG1LAeZKHg	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	551190996709810177	0	@Yasserigo ايوة انا فاكرة اليافطة بس مش عارفة اركز في كنيسة انجلية صغيرة جدا في المنطقة دي ؟	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	550631958846246912	0	#الشرق إصابة العشرات بتفجير انتحاري أمام كنيسة في نيجيريا http://t.co/G55tI5q69w	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	551815984890540033	0	@minarobel فيه قداس في كنيسة قصر الدوبارة دلوقتي يا مينا... بتاع إيه ده؟	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	551625836441247744	0	من تصويري كنيسة كومو و جذي نكون خلصنا مدينة كومو و نطلع متوجهين ل لوغانو #como #lugano http://t.co/Jvt2NaTiPv	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	550758828518944768	0	شاهد واضحك علي اخر سيلفي لعام2014 مع استقبال عام 2015 بحفل شباب كنيسة قصر الدوبارة... http://t.co/qN33iWcM8C	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	550482174865317888	0	حد افتكرتهم النهاردة واترحم عليهم #شهداء-كنيسة-القديسين الله يرحمهم http://t.co/EEM3IonIrz	بناء أول كنيسة في إسطنبول منذ قرن
E06	Q0	550663729864785922	0	في كنيسة مار كوركيس في بغداد - نشيد ' موطني' بدلا من القداس.. وسط اجواء سادتها الغصة و الدموع http://t.co/9xPNHQnML5	بناء أول كنيسة في إسطنبول منذ قرن
E35	Q0	554267746171502592	1	#egyelections #نافذة_مصر | ألمانيا : هجوم بالمولوتوف على صحيفة بهامبورج نشرت رسوم مسيئة للنبي... http://t.co/oQTxBMvLJG #egyelections2011	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554691658743545856	1	المانيا: اطلاق سراح المشتبه فيهما اثر هجوم على صحيفة نشرت رسوما مسيئة للرسول ص http://t.co/m51vWwMHRV	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554222476432244736	1	"أعلن ناطق باسم الشرطة الألمانية، أن صحيفة ""هامبرغر مورغنبوست""، التي تصدر في هامبورغ (شمال ألمانيا)، وأعادت نشرت... http://t.co/DTOfp61AC8"	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554175961780875264	1	المانيا: حريق متعمد في صحيفة نشرت رسوما كاريكاتورية من شارلي ايبدو في مدينة هامبورغ http://t.co/JCXEp1IRdf … وفي المرة القادمة تفجر	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554406911073079296	1	إلقاء القبض على شخصين مشتبه بهما : تعرض صحيفة ألمانية نشرت الرسوم المسيئة للنبي للتفجير | #سياسة http://t.co/nLkHTCopUe	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554194499090391041	1	هجوم يستهدف صحيفة ألمانية نشرت رسوما مسيئة: أعلنت الشرطة الألمانية أن صحيفة تصدر بمدينة هامبورغ كانت نشرت رسوم... http://t.co/jg6DpaD3zX	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554186350631878658	1	"ألمانيا.. حريق بصحيفة نشرت كاريكاتور لـ""إيبدو"" - تعرضت صحيفة ألمانية لهجوم بعبوة حارقة أدى إلى وقوع حريق، بعد أن أ... http://t.co/qy2vKHXao7"	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554158197775147008	1	"حريق متعمّد في صحيفة نشرت الرسوم الكاريكاتورية لـ""شارلي ايبدو"" في هامبورغ الألمانية (أ.ف.ب)"	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554182311538073600	1	#أونا | هجوم بعبوة حارقة على صحيفة في #ألمانيا أعادت نشر #رسوم مسيئة للرسول محمد للمزيد من التفاصيل على .. http://t.co/dhGKAWU9HH	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554191647379292161	1	حريق متعمد في صحيفة نشرت رسوما كاريكاتورية من شارلي ايبدو في ألمانيا - كلمتي: http://t.co/lYlOuAhvWN	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553498086694088704	0	نبيل معلول مجرم ماعنده حل وسط يا دفاع يا هجوم 😂	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553880609894834176	0	من هنا اختفى هجوم المنتخب السعودي ولم يعد . http://t.co/FtpaUpYiWI	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554561975313629185	0	رويترز: #الشرطة #اللبنانية تنفذ حملة في #سجن #رومية بعد هجوم انتحاري مزدوج	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553635164514164736	0	مقتل المتهم فى هجوم شارلى ايبدو http://t.co/DNgp6ENfwF	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553840585396600834	0	بالسلامه يالصقر ان شاءالله هجوم الاخضر بخير بوجودك وبوجود السهلاوي	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554284892935053313	0	رومانيستا مافي حارس ولا هجوم ما بنفوز ولازم نخسر طبيعي .	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553574769371914240	0	"هجوم صاروخي على مقر تلفزيون ""النبأ"" الليبي الخاص في طرابلس الغرب"	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553761854565011456	0	"صورة - فرنسا تعلن مقتل المشتبه بهما في الهجوم المسلح على صحيفة ""شارلي إبدو"" خلال تبادل إطلاق النار. #CharlieHebdo http://t.co/RXFfdr1WmP"	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	554197478883340288	0	@alkhulifiy رسوم الاشتراك الشهري لكل شريحة اضافية هي 5 ريال شهرياً.	هجوم على جريدة ألمانية أساءت للرسول
E35	Q0	553297433820532736	0	"#الاحساء التحرير الشعبي"" تعلن مسؤوليتها عن هجوم إسطنبول: التحرير الشعبي"" تعلن مسؤوليتها عن هجوم ... http://t.co/hkCs9TeTJN #الموصل"	هجوم على جريدة ألمانية أساءت للرسول
E12	Q0	552036856653950977	1	مصر: اكتشاف مقبرة أثرية تسجل اسم ملكة فرعونية جديدة http://t.co/vlSax4DSz2 http://t.co/pKNyimYlhO	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552040787882811392	1	"الإعلان عن ملكة فرعونية ""جديدة"" اكتشفت جنوب القاهرة أعلن وزير الآثار المصري، ممدوح الدماطي، أمس الأحد، عن اسم... http://t.co/LOSjOdwKg2"	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552000337574625280	1	اكتشاف قبر ملكة فرعونية لم تكن معروفة من قبل اكتشف علماء الآثار مقبرة لملكة فرعونية لم تكن معروفة من… http://t.co/Jc7iCfk0Gi	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551987724824354817	1	"الإعلان عن ملكة فرعونية ""جديدة"" اكتشفت جنوب #القاهرة http://t.co/jvglyhWGqI"	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551867390653644801	1	مصر: اكتشاف مقبرة أثرية تسجل اسم ملكة فرعونية جديدة http://t.co/S7zVJbE8uD #SahelNews	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551969091443912704	1	بي بي سي: اكتشاف قبر ملكة فرعونية لم تكن معروفة من قبل http://t.co/VWGdCo5id8	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551758745223446528	1	اكتشاف مقبرة أثرية لملكة فرعونية جديدة لم تكن معروفة لعلماء الآثار: أعلن وزير الآثار المصري ممدوح الدماطي اكتش... http://t.co/7MdqQSuYU8	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552095950777614336	1	خنتكاوس الثالثة.. ملكة فرعونية جديدة . #adenalghad #عدن_الغد http://t.co/8jOQ8ZhiHq	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552011189018820608	1	مفاجأأأأأأأأأأأأأأأأأأأأأأأأأأة --------------------------------------- اكتشاف قبر ملكة فرعونية لم تكن معروفة من... http://t.co/kCJJphW2gy	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551949209755471872	1	"#الإعلان عن ملكة فرعونية ""جديدة"" اكتشفت جنوبي القاهرة - العربية نت http://t.co/J3ColPjAtJ"	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551803506592845825	0	@malekah33 @Ahlam_Alshamsi حبيبتي ملكة اﻻنترنيت توسطيلي عند الملكه بليزززز	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552029174823923713	0	http://t.co/tvOoZ4Exvm #IbtissamTiskat انت احلى نجمة منورتنا يا ملكة قلوبنا	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	550815238342578177	0	@mo3tz_khater و ايه حصل في المقبره طلعوا العفاريت	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552093781806575616	0	الان كسار فاتحة الحاج جعفر مكي #التيتون مقبرة السنابس #bahrain #alwefaq #14feb #gcc #sanabis #manama… http://t.co/JJdVgFutiU	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551030161513000962	0	البيت الذي لا يعرف الضيف مقبرة لساكنيه http://t.co/iR3oBcKZ1a	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552542015800741890	0	هل تعرف من هي ملكة جمال الجنة ؟؟ http://t.co/b20nVt0XuZ	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551237108103270400	0	أكثر مكان تشوف بـ أعماقه حزن المقبرهـ و ( انا ) و صالات المطار..	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	552225856303538177	0	@hanaramzy62 .. مملكتناا مقبرة لكل إرهابي بأذن لله .	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551859161231679488	0	@AnaMskeena ٣٠٠ الف اصير ملكة جمال العالم انا 😂😂	اكتشاف مقبرة أثرية لملكة فرعونية
E12	Q0	551841843659689988	0	@elissakh انت الاحلى و الاغلى والادهي ديما يا ملكة	اكتشاف مقبرة أثرية لملكة فرعونية
E43	Q0	555746333764505600	1	افتتاح بطولة كرة اليد ٢٠١٥ في #قطر بالتوفيق 👏 @2015handball Opening Ceremony #Qatar #Handball… http://t.co/QjbNEqzwkc	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555793876955328513	1	افتتاح مونديال كرة اليد في قطر http://t.co/F7H6cMnNT0	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555821478990446592	1	عنابي اليد يفوز على البرازيل 28-23 في افتتاح المونديال: الموقع الرياضي .. وكالات استهل المنتخب القطري لكرة الي... http://t.co/qCUEfcd99N	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555764024261218304	1	اتفرجو على ابداع قطر شكرا لكل من ساهم في تجهيزات حفل افتتاح كاس العالم لكرة اليد و اولهم دولة قطر و اتحاد كرة اليد القطري#qatarhandball	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555767981066559488	1	كلمة رئيس إتحاد كرة اليد باللغة العربية في افتتاح كأس العالم لكرة اليد #كرة_اليد #Qatar2015 #كأس_العالم_لكرة_اليد_قطر_2015	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555772350537281536	1	قطر هي نجمة ومبدعة بحفلات الافتتاح .. جميل جداً حفل بطولة العالم لكرة اليد ❤️ #Qatar2015	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555726909414187008	1	#قطر_2015 عند السابعة والنصف من مساء اليوم تتوجه أنظار متتبعي كرة اليد لمشاهدة حفل افتتاح كأس العالم في قاعة الوسيل بدوحة العرب .	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555783232264744961	1	الفرنسية : اعلن امير قطر الشيخ تميم بن حمد ال ثاني افتتاح بطولة العالم الرابعة والعشرين لكرة اليد مساء اليوم الخميس في الدوحة	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555830317072650240	1	قطر تهزم البرازيل في إفتتاح مونديال كرة اليد http://t.co/9Rki9j2Pl9	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555783930453164032	1	مبروك لـ قطر الإفتتاح الكبير والمشرف لـ مونديال قطر 2015 لكرة اليد.. .. وانا أرى الإفتتاح أقسم بالله لم أستطع أن... http://t.co/tkhhot5U0C	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555481446421643264	0	يهم أولياء و تلاميذ المدرسة التونسية بالدوحة بخصوص مباريات كرة اليد http://t.co/HTrIkqBJXL	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555767243296890881	0	الدوحة تترقب قمة الجزائر ومصر بمونديال اليد: يترقب عشاق كرة اليد مباراة القمة بين منتخبي الجزائر بطل أفريقيا و... http://t.co/0t9ov7ujna	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555759378771365888	0	"لجنة المسابقات في اتحاد الكرة: استئناف مباريات دوري ""فيفا"" في ٣٠ يناير الجاري"	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	556113481754509312	0	منتخب كرة اليد كنا عاقدين فيه النوارة // مردود ضعيف برشا ملاعبية تقول أول مرة يلعبو ماتش هوند .. شيئ يأسف بكل صراحة !!!!	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555390966496915456	0	"#العربي_الجديد نجمة تونس تتحدى الفرنسيين وترفض المشاركة في ""أنا شارلي"": حظيت نجمة كرة اليد التونسية ... http://t.co/jirqxk50V5 #لندن"	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555765665689128960	0	#أخبارك_عربية الدوحة تترقب قمة الجزائر ومصر بمونديال اليد: يترقب عشاق كرة اليد مباراة القمة بين ... http://t.co/To5gli7Vvt #AkhbarakNews	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555359882560286721	0	.@ts1403 حتى كرة اليد فاهمين فيها ..	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555791490405113856	0	حفل افتتاح مونديال كرة اليد المشاركة فيها الجزائر ⚾	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	555849022255013888	0	@ingyomar1 قطر حققت كاس اسيا في كرة اليد .. التاريخ يذكر اسم البطل فقط	افتتاح مونديال كرة اليد للرجال في قطر
E43	Q0	556056586628497409	0	منتخب كرة اليد لك الله طبعًا مو فاضي .	افتتاح مونديال كرة اليد للرجال في قطر
E02	Q0	549791374027927552	1	ليتوانيا تستقبل عام 2015 باعتماد اليورو http://t.co/29IJLgr73b	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550370208049668096	1	#ليتوانيا تصبح #العضو التاسع عشر في #منطقة_اليورو مع أول أيام عام 2015 http://t.co/bFEYXDd25c http://t.co/vSVtohZZAc”	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550631192425267202	1	#BBC | ليتوانيا تتخلى عن الليتاس وتنضم لليورو: ليتوانيا تنضم إلى منطقة اليورو الخميس آملة في ترسيخ أقدامها في ... http://t.co/UbCrbVkRon	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550518925566279680	1	ليتوانيا تصبح العضو ال19 في منطقة اليورو http://t.co/25ZGL28uQm	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550431886720249856	1	#العربية ليتوانيا تصبح العضو الـ19 في منطقة اليورو	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550620898064334848	1	ليتوانيا تنضم إلى منطقة اليورو مع تصاعد التوتر مع جارتها روسيا: صورة:... http://t.co/7sNbrqci6e	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550961148225273856	1	ليتوانيا تنضم إلى منطقة اليورو http://t.co/kR8gW3MMki	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550612983659765760	1	ليتوانيا تتخلى عن الليتاس وتنضم لليورو http://t.co/kBvigBvCGI	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550726530612355072	1	يالا بينا على ليتوانيا يارجالة عملتها خلاص بقت يورو	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550598701790793728	1	ليتوانيا تنضم إلى منطقة اليورو مع تصاعد التوتر مع روسيا http://t.co/9KlQLY9Zqr	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550005090178719744	0	امتناع عن التصويت:بريطانيا، استراليا، رواندا، كوريا الجنوبية، ليتوانيا. ضد:الولايات المتحدة الامريكية	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550956002397278208	0	"""Fanatik"" عرض الاتحاد لتناسي 2 مليون يورو، بيكالي يريد 3 مليون يورو .. قد يكون هناك توافق .."""	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550187778269401090	0	رواندا وليتوانيا لا أظن أن شعوبهما يعلمون أين تقع غزة ولكن هي أوامر العم سام...!!	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	549984885843456000	0	عملة المانيا هي اليورو مثال : 1 يورو الماني = 4,56 ريال تقريبا 5 ريال سعودي .	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550091879430512641	0	@EhabEino نو يورو نو يورو دولارت بس 😂😂	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550959529177800704	0	كريستيانو رونالدو سجل في 6 بطولات للمنتخبات على التوالي يورو 2004 - مونديال 2006 - يورو 2008 - مونديال 2010 - يورو 2012 - مونديال 2014	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	549915991455825921	0	@Mr_atia_ @Nour2dam @egy_alee طب هو مش واقع مع دول اليورو؟ هيسعر باليورو ازاي؟	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	551307836878110720	0	#جريدة_البورصة #ليتوانيا تصبح #الدولة 19 في #منطقة_اليورو http://t.co/RB6qQCW7Iw	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	550329033989177346	0	ميسي بـ 98 مليوون يورو رونالدو بـ95 مليوون يورو نيمار بـ80 مليوون يورو وگلهم ضيعوا بلنتيآت 50 ريال صدقوني ٵعلق ٱمها بالتسعين وانا حافي ᴗ̈	ليتوانيا تستخدم اليورو بدل الليتاس
E02	Q0	549933825036259330	0	@mnera1982 طيب بالمرة تكفين ادعيلي بمليون يورو موب ريال زين يورو	ليتوانيا تستخدم اليورو بدل الليتاس
E23	Q0	553576008096686082	1	"الشرطة الفرنسية: استسلام ""الأخوين كواشي"" المشتبه فيهما بالهجوم على مجلة ""شارلي إيبدو"""	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553567203337850884	1	"فرنسا: ملاحقة ""بومدين وكوليبالي"" في حادثة مقتل الشرطية ورفض ربطها بهجوم الصحيفة http://t.co/oYIikyF39c via @cnnarabic"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553255743726837760	1	"من هو شريف كواشي المشتبه به في تنفيذ الهجوم الدامي على "" شارلي إيبدو ""؟ http://t.co/2SvzPdGUX4 http://t.co/7InKh2rC5g"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553575168514490368	1	الآن:محتجز الرهائن في باريس يطالب بوقف ملاحقة الأخوين كواشي	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553153725468930049	1	"شريف كواشي احد الشقيقين المتهمين بمذبحة "" شارلي ايبدو"" كان عضو بخلية ارهابية مهمتها ارسال عناصر للقتال في العراق... http://t.co/4v1TGAxPbc"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553472712019292160	1	أنباء عن اطلاق نار بباريس في مطاردة للمشتبه بهما بحادث شارلي إبدو http://t.co/JlsONsqc9D	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553501483162148864	1	"سكاى نيوز : 5 مروحيات تشارك فى ملاحقة متورطين فى حادث ""شارلى أبدو"" بفرنسا : http://t.co/UwJSB1JHgZ"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553440549420548096	1	"هجوم ""#شارلي_ايبدو:. #فرنسا تجند 80 ألف شرطي لاصطياد ""الأخوين كواشي"" http://t.co/gdot020Kwj"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553014954115100672	1	تفجير باريس.. مشتبه يسلم نفسه ومطاردة آخرين: سلم حميد مراد (18 عاما)، نفسه للشرطة الفرنسية، وهو... http://t.co/GROfppzIuv #latestnews_AR	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553639928513703939	1	"مقتل الأخوين كواشي المشتبه بهما في اعتداء مجلة ""شارلي ايبدو"" http://t.co/e0ti2UBf07"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553438952263131136	0	"مصادر: سعيد كواشي تدرب مع ""القاعدة"" باليمن http://t.co/SEvE3bC00P"	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553975082838523904	0	#صورة من عدستي محاوله في ملاحقة ركب المصوريين😁 للأخ الغالي راضي الشمري 😘 @ridae8 http://t.co/dQO3rP9DAO	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553656349469327360	0	جريمة شارلي إيبدو.. تصريحات كواشي وكوليبالي قبل مقتلهما (فيديو): The post جريمة شارلي إيبدو.. تصريحات كواشي وك... http://t.co/oEQdhyacJH	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553569067584327680	0	مطلق النار بالمتجر اليهودي بباريس يطالب بفك الحصار عن الأخوين كواشي	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553517060194844672	0	@tounsiahourra الشرطة الفرنسية كانت بتراقب واحد من الأخوان كواشي لسافره المتكرر لليمن	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553894826446692352	0	20 الف هاشتاج في التويتر انا كواشي.	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553274642103037952	0	من هو شريف كواشي المشتبه به في هجوم باريس؟ http://t.co/BOeh6StEU7	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	552953169844908035	0	عاجل || معلومات عن ان منفذي #غزوة_فرنسا هما الشقيقان سعيد وشريف كواشي من اصول جزائرية والثالث يدعى حميد مراد #منبر_لبنان_المسلم	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553582051488567296	0	@3amerjamal وفي ناس مش ملاحقة على الكستنة	مطاردة المشتبه بهم في هجوم شارلي إبدو
E23	Q0	553597722125541376	0	هلاك سعيد وشريف كواشي المشتبه بهما في الاعتداء على الصحيفة الفرنسية شارلي ايبدو #تكبيررر	مطاردة المشتبه بهم في هجوم شارلي إبدو
E03	Q0	551285368902131713	1	عباس يوقّع على طلب الانضمام إلى «محكمة الجنايات الدولية» محاكمة المسؤولين الإسرائيليين وشركات الأسلحة الأميركية... http://t.co/AjRQSeNJAx	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550540868260622336	1	تصعيد إسرائيلي وأميركي ضد خطوة عباس نحو 'الجنائية': لقيت خطوة الرئيس الفلسطيني نحو انضمام فلسطين إلى المحكمة ا... http://t.co/tM7U0MRoFS	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550562913350455296	1	حماس: التوقيع على اتفاقية روما خطوة في الاتجاه الصحيح http://t.co/9OBnUBYJnV	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	551080262923079680	1	فلسطين تقدم للامم المتحدة طلب الانضمام الى المحكمة الجنائية الدولية http://t.co/jACbdbmybU	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550352920802123776	1	عباس يوقع على الانضمام للجنائية الدولية: وقع الرئيس الفلسطيني محمود عباس الأربعاء على الانضمام إلى المحكمة الج... http://t.co/2ftN4bRpjq	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550352109800292354	1	عباس يوقع على الانضمام للجنائية الدولية - وقع الرئيس الفلسطيني محمود عباس الأربعاء على الانضمام إلى المحكمة الجنا... http://t.co/cgd3qaB8xV	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	549891714882617345	1	البرغوثي:لايجوز تأجيل الذهاب الى محكمة الجنايات والمشروع المقدم لمجلس الامن مازال قاصرا رغم التعديلات http://t.co/zUnHGJNU7x	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550207401962401792	1	"بعد إفشال أمريكا المشروع الفلسطيني .. البرغوثي: الحل ""محكمة الجنايات"" http://t.co/oRICgYb5Th"	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550983378728521728	1	الصحف العربية تدعم قرار عباس للانضمام للجنائية الدولية: قرار الرئيس الفلسطيني محمود عباس بالانضمام إلى المحكمة... http://t.co/ZFYfi45bMe	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	551453047508172800	1	تقارير | لماذا تريد السلطة الفلسطينية الانضمام إلى محكمة الجنايات الدولية؟ http://t.co/nFtk6vrjTy http://t.co/3IqIN5Yzbx	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550559653802045440	0	محكمة الجنايات القطرية تقر بصحة الزواج عبر برنامج سكايب برأت محكمة الجنايات آسيويا من تهمة تزوير عقد زواجه... http://t.co/jeplB3ue5H	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550423044116598784	0	السيسي في الكويت يوم الأحد حبيت أذكركم بحكم محكمة الجنايات اللي يجرم التحدث عن اي رئيس عربي يعني يقولون لكم لحد يبطل حلجة بكلمة	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	551313447947087873	0	السجل | طالب بإحالته إلى محكمة الجنايات الدولية..: رئيس إعلامية أهلي الضالع: هادي بدأ حكمه... http://t.co/lDAmsvOgz2	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	549855372790726656	0	محكمة الجنايات تحكم بالسجن 4 سنوات مع الشغل والنفاذ على صا http://t.co/rZaj0dNku4	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	549679192804061184	0	"الاعدام لعامل مطعم قتل زميله طعناً في ""البيادر"" أيدت محكمة التمييز الحكم الصادر عن محكمة الجنايات الكبرى والقاضي... http://t.co/H0txdjv3Kn"	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	549807839934676992	0	المؤبد بحق موظف قتل رب عمله نحراً - عاقبت الهيئة القضائية في محكمة الجنايات في دبي، أمس، موظفاً من جنسية دولة آسيو... http://t.co/p7e2Mx5eEO	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	549873859680169984	0	محكمة الجنايات تقضي بحبس صالح السعيد 4 سنوات مع النفاذ في قضية الإساءة للسعودية. #شتسوى عليك هاذي تالي السّكر ولا اللي يقبض من دوله ثانيه!!	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550233449123307523	0	"محكمة الجنايات تجاوز الكويتي أو المقيم ""حد حرية التعبير"" يدخل في جريمة قطع العلاقات السياسية - رسالة لكل من يحشر انفه بالشأن الخارجي ✅"	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	550189131830022144	0	محكمة الجنايات الدولية فاتحة اليوم ولا عطلة.. عشان نلحق نقدم الطلب ع البدري؟	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
E03	Q0	551469825101287425	0	"شبكة لتهريب ""الحراڤة"" أمام محكمة الجنايات يوم 3 مارس القادم http://t.co/hLkUfE2FzD"	فلسطين تطلب الانضمام للمحكمة الجنائية الدولية
