qid	docid	docno	rank	score	raw_query	query	document
E39	26326	554719765575376896	42	34.80246033807762	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 #السعودية #saudi #ksa http://t.co/TlVFY83hi8
E39	26406	554724605210808320	43	34.80246033807762	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	فيديو: لحظة إعلان وتتويج “كريستيانو رونالدو” بجائزة الكرة الذهبية كأفضل لاعب في العالم لعام 2014 http://t.co/8XllFo0mLm
E39	26489	554734360726077442	44	34.80246033807762	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	جائزة الكرة الذهبية لي أفضل لاعب سنة 2014 حصل عليها #كريستيانو# #رونالدو# للمرة الثالثة في مشوارة مرة… http://t.co/w7xYbr0oIe
E39	26928	554868994465738753	45	34.80246033807762	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	-*PT* : عاجل : كريستيانو رونالدو يفوز بجائزة الكرة الذهبية و أفضل لاعب في العالم لعام 2014 <3'
E39	26458	554731077600677888	46	34.55755405152295	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رونالدو يفوز بجائزة الكرة الذهبية لعام 2014: فاز النجم البرتغالي كريستيانو رونالدو، مهاجم ريال مدريد الإسبان... http://t.co/2OnE3noGPd
E39	26583	554750388545417216	47	34.55755405152295	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رونالدو يفوز بجائزة الكرة الذهبية لعام 2014: فاز النجم البرتغالي كريستيانو رونالدو، مهاجم ريال مدريد الإسبان... http://t.co/ExMwpI0JKh
E39	26420	554726459084783616	48	33.827723830007294	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كرستيانو رونالدو يحصل على جائزة الكرة الذهبية كأفضل لاعب في العالم لعام 2014 وحصل يواخيم لوف على جائزة افضل مدرب لعام ٢٠١٤
E39	26325	554719690077925376	49	33.62406324270877	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم بـ 2014 ، وذلك للمرة الثالثة في تاريخه .
E39	26859	554839929654902785	50	33.62406324270877	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"لكل عشاقه مبروووك حصول كرستيانو رونالدو على جائزة الكرة الذهبيه لافضل لاعب لعام 2014 http://t.co/fN7B2W1Wwx""""للمرة الثالثة في تاريخة"
E39	26242	554716187968299008	51	33.57686947393162	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	#كرستيانو_رونالدو رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..🌹🌹🌹
E39	26551	554743650899337216	52	33.41516214272999	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014: فاز لاعب كرة القدم البرتغالي كريستيا... http://t.co/qzEzKMDNqC
E39	26571	554748071674781698	53	33.41516214272999	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014: فاز لاعب كرة القدم البرتغالي كريستيا... http://t.co/q9E7Mgp0cQ
E39	26787	554805546738397186	54	32.80677092949826	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	الكل توقع فوز كريستيانو رونالدو بالكرة الذهبية لعام 2014 شاهد الإكتساح الرائع لكريستيانو رونالدو بعد تغلبه ميسي ونوير http://t.co/pI8pa6SDV0
E39	25728	554655634059456514	55	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"من تتوقع ان يتوج هذه الليلة بجائزة افضل لاعب في العالم لعام 2014 ""الكرة الذهبية"" ؟! رونالدو*ميسي*نوير!!"
E39	27296	554927182233878528	56	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26210	554715205716803584	57	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	“@_رسمياً : الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..”
E39	26218	554715511271878656	58	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .."""
E39	26227	554715734006177792	59	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..👍
E39	26278	554717667924660224	60	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .."""
E39	26304	554718657347997696	61	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26336	554720377704685568	62	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	قناة فرانس 24/ #عاجل - كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 ... - عبر نبض @NabdApp http://t.co/TzRq0VmxpX
E39	26340	554720603073040384	63	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26370	554722105288192000	64	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه
E39	26383	554723107924361216	65	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .."""
E39	26403	554724462604460032	66	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كويت نيوز : #عاجل : كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثالثة في تاريخه
E39	26411	554725356150607873	67	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"""البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 للمرة الثالثة في تاريخه."
E39	26419	554726359184859140	68	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..👍
E39	26509	554736591785058306	69	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً:الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه. http://t.co/MavhSkYuoe
E39	26555	554744297036066816	70	32.52285273006337	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	البرتغالي كريستيانو رونالدو يفوز بجائزه الكره الذهبيه لافضل لاعب في العالم لعام ٢٠١٤ للمره الثالثه في تاريخه
E39	26062	554705214498803712	71	32.439217065183946	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	بحريننا| جائزة الكرة الذهبية: ميسي ورونالدو و3 المان في المنتخب المثالي لعام 2014 #غرد_بصورة #كرة_قدم #الفيفا http://t.co/QmcKKWFRiG
E39	25824	554673007335985152	72	31.615418825667536	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	بعد أقل من ساعة حفل جائزة أفضل لاعب في العالم و كريستيانو رونالدو الأجدر بجائزة الكرة الذهبية و الدلالة في... http://t.co/JR773LOVVC
E39	26209	554715202004860928	73	31.49148555986097	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26238	554716069139861505	74	31.49148555986097	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26243	554716270625837057	75	31.49148555986097	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26255	554716820972634112	76	31.49148555986097	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه ..
E39	26357	554721513891315713	77	31.49148555986097	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يتوّج بجائزة الكرة الذهبية لعام 2014 وذلك للمرة الثانية على التوالي والثالثة في مسيرته، متفوقا على ميسي ونوير.
E39	26455	554730468109991939	78	31.49148555986097	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	نقلاً عن @Radfansport رسميا:الأسطورة كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرةالثالثه في تاريخه
E39	26253	554716752995557378	79	31.225396149376095	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	الإعلان عن فوز كريستيانو رونالدو نجم ريال مدريد بجائزة افضل لاعب في العالم والكرة الذهبية لعام 2014، متفوقا على ميسي ونوير؟
E39	27429	554938573955137536	80	30.523521338255364	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في عام 2014 متفوقا بذلك على ميسي و نوير بفارق كبير في عدد الأصوات
E39	26200	554714757647695872	81	30.523521338255364	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"جائزة الكرة الذهبية: ميسي ورونالدو و3 ألمان في المنتخب المثالي لعام 2014: اختار الاتحاد الدولي لكرة القدم ""فيف... http://t.co/SJHlvUraBP"
E39	26319	554719496317857792	82	30.523521338255364	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"""البرتغالي كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 للمرة الثالثة في تاريخه.. يستاهل الملكي 👍👏"
E39	26368	554722092319784961	83	30.523521338255364	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بـ جائزة الكرة الذهبية لأفضل لاعب في العالم لـ عام 2014 للمرة الثالثه في تاريخه .. مبروك ادون
E39	26435	554728463601373185	84	30.523521338255364	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	تتويج نجم ريال مدريد البرتغالي كريستيانو رونالدو بجائزة الكرة الذهبية لعام 2014: وصف-متابعات توج البرتغالي كر... http://t.co/J5GXh9QxBp
E39	26502	554735929907503105	85	30.523521338255364	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	#نيض_الاخوان| #رياضة| كريستيانو رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في 2014 للمرة الثانية على التوالي والثالثة بتاريخه ..
E39	26289	554717902117806081	86	30.321196193158144	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	فوز كريستيانو رونالدو نجم ريال مدريد بجائزة افضل لاعب في العالم والكرة الذهبية لعام 2014، مبروك عشاق المرينغي .......... يستحقها عن جداره
E39	27742	554972806220619776	87	30.276222121903366	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	توج كرستيانو رونالدو بجائزة الكرة الذهبية لعام 2014، ليرفع عدد كراته الذهبية إلى 3، ويواصل سعيه للتعادل مع ليونيل ميسي صاحب الرقم القياسي.
E39	26997	554895297587859456	88	29.613287900172992	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسميا البرتغالي كريستيانو رونالدو ينال جائزة الكرة الذهبية ﻷفضل ﻷعب في العالم لعام 2014 للمرة الثالثة في تاريخه و الثانية على التوالي
E39	25931	554691704666607616	89	29.613287900172992	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	#حفل_الكرة_الذهبية رغم إني من مشجعي البرسا لكن بصراحة تامة كريستيانو رونالدو هو من يستحق جائزة أفضل لاعب لعام ٢٠١٤ قياساً بالإنجازات.😊
E39	26350	554720893394358272	90	29.613287900172992	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"ظفر مهاجم نادي ريال مدريد الدولي البرتغالي ""كريستيانو رونالدو"" بجائزة الكرة الذهبية لعام 2014 بعد اختياره من قبل الاتحاد الدولي -الفيفا"
E39	26800	554808711131062272	91	28.820852354125307	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رونالدو يفوز بجائزة الكرة الذهبية لأفضل لاعب في العالم للمرة الثالثة: تربع اللاعب البرتغالي كريستيانو رونالدو ... http://t.co/DXOptWyrJD
E39	26262	554717055338160128	92	28.75577008055228	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	حصل البرتغالي كريستيانو رونالدو مهاجم ريال مدريد الاسباني الاثنين على جائزة الكرة الذهبية لافضل لاعب في 2014 للمرة الثالثة بعد 2008 و2013
E39	26267	554717222950551553	93	28.75577008055228	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	فاز كريستيانو رونالدو نجم ريال مدريد بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014. الف الف مبروك عشاق الدون http://t.co/udNIOMwC6W
E39	26602	554754691733520384	94	28.75577008055228	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	فاز النجم البرتغالي كريستيانو رونالدو، مهاجم ريال مدريد الإسباني، ومنتخب البرتغال بجائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014 ..
E39	27424	554938216759824384	95	27.99495056598714	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رونالدو أفضل لاعبي العالم للمرة الثالثة: نال كريستيانو رونالدو مهاجم منتخب البرتغال جائزة الكرة الذهبية لأفضل ... http://t.co/7aj50WdvIJ
E39	26450	554730200022269952	96	26.99962317878987	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يحصل على جائزة أفضل لاعب لعام 2014 : http://t.co/gk0cdBFRFR
E39	26453	554730255508721664	97	26.99962317878987	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يحصل على جائزة أفضل لاعب في لعام 2014 : http://t.co/Fmkv8BlSqA
E39	28427	555166520997728257	98	25.89911280382531	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو ينال جائزة أفضل لاعب في العالم لعام 2014 http://t.co/z9zEKNaOT6
E39	26276	554717659372470272	99	25.89911280382531	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يفوز بجائزة أفضل لاعب في العالم لعام 2014 http://t.co/oiwwSjzOaW
E39	27824	554983129090236416	100	25.89911280382531	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو ينال جائزة أفضل لاعب في العالم لعام 2014 http://t.co/z9zEKNaOT6
E39	26772	554800567864680448	101	25.89911280382531	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو ينال جائزة أفضل لاعب في العالم لعام 2014 http://t.co/z9zEKNaOT6
E39	26908	554861352909430785	102	25.89911280382531	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو ينال جائزة أفضل لاعب في العالم لعام 2014 http://t.co/z9zEKNaOT6
E39	26855	554838598433132545	103	24.92888207432516	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	نال كريستيانو رونالدو مهاجم ريال مدريد الاسباني ومنتخب البرتغال جائزة الكرة الذهبية لأفضل لاعب في العالم لعام... http://t.co/rfQBPg9SDo
E39	26215	554715386734587905	104	24.884802950512217	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بجائزة افضل لاعب في العالم لعام 2014 ..
E39	26219	554715515357118464	105	24.884802950512217	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يفوز بجائزة أفضل لاعب بالعالم لعام ٢٠١٤ يستاهل 😀 http://t.co/Sq1tt9N9jH
E39	26248	554716409607892992	106	24.884802950512217	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بجائزة افضل لاعب في العالم لعام 2014 ..
E39	26251	554716576360833025	107	24.884802950512217	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يحصل على جائزة أفضل لاعب في لعام 2014 الف مبروك. http://t.co/JfY1XESaVr
E39	26423	554726761192120320	108	24.884802950512217	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بجائزة افضل لاعب في العالم لعام 2014 .. http://t.co/fOtBRKNm0l
E39	26223	554715633330315265	109	23.94694747400839	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	حالياً للأخبار | كـريستيانو رونالدو يحصل على جائـزة أفضل لاعـب في العالم لـعام 2014 ...
E39	26616	554757334132879362	110	23.94694747400839	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	جائزه افضل لاعب لعام 2014 كريستيانو رونالدو مبروك لمشجعي ريال مدريد ... http://t.co/kvs1JU7udt
E39	26388	554723766031220737	111	23.20358856915481	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	جوائز الفيفا لعام 2014: البرتغالي كريستيانو رونالدو جائزة أفضل لاعب في العالم. الألماني خواكيم لوف جائزة أفضل... http://t.co/unnB8vasrF
E39	26240	554716081185906688	112	23.07721611395014	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	"""كريستيانو رونالدو"" يتغلب على ""ميسي"" و""نوير"" ويحصل على جائزة أفضل لاعب في العالم لعام 2014 http://t.co/HODOtdh68N"
E39	26348	554720860125560833	113	23.07721611395014	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	omarchrkaia جديد إلا انت ❤️ كريستيانو رونالدو يفوز بجائزة أفضل لاعب في العالم لعام 2014 وللمرة… http://t.co/uLRffCGBOd
E39	26382	554722864100700160	114	23.07721611395014	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يفوز بجائزة أفضل لاعب في العالم لعام 2014 وللمرة الثالثة في تاريخه
E39	26470	554732238495969280	115	23.07721611395014	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	نظراتهم فيها حقد على الاعب كريستيانو رونالدو بحصوله على جائزة أفضل لاعب في العالم لعام 2014 http://t.co/OsuykB4lL9
E39	26608	554756217784901633	116	22.763270406277407	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	منح الاتحاد الدولي لكرة القدم البرتغالي كريستيانو رونالدو جائزة الكرة الذهبية لأفضل لاعب في العالم لعام 2014م وذلك للعام الثاني على التوالي
E39	26217	554715453616963584	117	22.67440209682507	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	#كريستيانو_رونالدو أفضل لاعب في كرة القدم لعام ٢٠١٤ 💙😍 #CR7 #HalaMadrid
E39	27034	554905896615038976	118	22.58390407538618	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رونالدو ينال جائزة أفضل لاعب في العالم لعام 2014: نال كريستيانو رونالدو مهاجم ريال مدريد الاسباني ومنتخب البرت... http://t.co/VD4AZI6ywF
E39	25760	554661732728045568	119	22.467794162280608	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو : هدفي هو الدخول لتاريخ لعبة كرة القدم ، وبالتأكيد أرغب في الفوز بالكرة الذهبية ، سيكون من دواعي سروري تحقيق ذلك. #الكرة_الذهبية
E39	26205	554715121583280128	120	22.268446387293896	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو لاعب مانشستر يونايتد السابق يفوز بجائزة أفضل لاعب في العالم لعام 2014.
E39	26214	554715347316518912	121	22.268446387293896	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو لاعب #ريال_مدريد يفوز بجائزة افضل لاعب في العالم لعام 2014 #هلا_مدريد http://t.co/rGCksvMJNU
E39	26257	554716900618280960	122	22.268446387293896	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	لقطة طريفة من كريستيانو رونالدو، يصرخ فرحاً بتحقيق جائزة أفضل لاعب في العالم لعام ٢٠١٤ https://t.co/Zd6WsILg8y
E39	26512	554737187212648448	123	22.268446387293896	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو ينال جائزة أفضل لاعب في العالم لعام 2014 http://t.co/K7u4isvCz2 #الدوري_الإسباني #الدوري_الاسباني http://t.co/V6PUnJZwzm
E39	26213	554715335677317121	124	21.51444588600021	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	رسمياً : كريستيانو رونالدو يفوز بجائزة أفضل لاعب في العالم لعام 2014 #كبير_يالدون #مبروك_للمدريديستا
E39	27640	554961464981590018	125	21.51444588600021	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يفوز بجائزة أحسن لاعب في العالم لعام 2014 لتكون هذه المرة ألثالثة بعد 2008 و2013 http://t.co/msCXp92TpI
E39	26232	554715948154777600	126	20.80983342401463	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	صحيفة الجزيرة/ كريستيانو رونالدو يفوز بجائزة أفضل لاعب في العالم لعام 2014.. للمرة الثالثة - عبر نبض @NabdApp http://t.co/64fklabQU2
E39	26477	554732846523641856	127	20.14991040960237	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	فاز كريستيانو رونالدو لاعب ريال مدريد ومنتخب البرتغال بجائزة أفضل لاعب في العالم لعام 2014، متفوقا على ميسي... http://t.co/HuNiQiLNMd
E39	25874	554682749769228288	128	19.824037731333195	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	#رصد_الرياضية | كريستيانو : هدفي هو الدخول لتاريخ لعبة كرة القدم ، وبالتأكيد أرغب في الفوز بالكرة الذهبية ، سيكون... http://t.co/8FxiNaPgCb
E39	26208	554715155511001088	129	19.530555939709924	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو رونالدو يفوز بجائزة افضل لاعب في العالم لعام 2014 ! نوير كان يستحقها بصراحة بس يلا متعودين نتايج غريبة في هالجائزة!
E39	26225	554715646089781251	130	19.530555939709924	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	#عاجل : كريستيانو رونالدو يفوز بجائزة أفضل لاعب في العالم لعام 2014.. للمرة الثالثة خبر رائع وعظم الله اجر... http://t.co/LhmWusLNUl
E39	25755	554661132922015744	131	19.250630471223822	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو : هدفي هو الدخول لتاريخ لعبة كرة القدم ، وبالتأكيد أرغب في الفوز بالكرة الذهبية ، سيكون من دواعي سروري تحقيق ذلك.
E39	25759	554661643913682945	132	19.250630471223822	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو : هدفي هو الدخول لتاريخ لعبة كرة القدم ، وبالتأكيد أرغب في الفوز بالكرة الذهبية ، سيكون من دواعي سروري تحقيق ذلك.
E39	25783	554665473971716097	133	19.250630471223822	فوز رونالدو بجائزة الكرة الذهبية 2014	فوز رونالد جاءز كره ذهبيه 2014	كريستيانو : هدفي هو الدخول لتاريخ لعبة كرة القدم ، وبالتأكيد أرغب في الفوز بالكرة الذهبية ، سيكون من دواعي سروري تحقيق ذلك.”
